Date/Time,Facility,Fans,Cooling,InteriorLights,InteriorEquipment
2004-01-08 15:00:00,246.2780595,38.24704888,95.91649489,31.58189131,56.72759527
2004-01-08 16:00:00,247.7039311,38.20893118,97.72325219,31.58189131,56.72759527
2004-01-08 17:00:00,280.6256142,37.89961609,102.9541317,31.58189131,61.66109527
2004-01-08 18:00:00,298.8482137,37.33694864,78.08919242,31.58189131,70.97292536
2004-01-08 19:00:00,374.1687789,37.33855628,91.73247624,80.33150235,83.76852548
2004-01-08 20:00:00,391.0739998,37.33694864,104.5844718,102.0006203,77.67480028
2004-01-08 21:00:00,412.9473684,37.33694864,105.4094478,108.704857,91.47354065
2004-01-08 22:00:00,385.0791263,37.33694864,105.6534079,95.29638356,89.1510273
2004-01-08 23:00:00,326.0405545,37.33694864,99.82259513,80.33150235,63.37993394
2004-01-08 00:00:00,232.3024537,37.33694864,70.5606018,42.69180509,48.41993689
2004-01-09 01:00:00,167.7857053,32.75905583,53.39652538,25.52408536,30.61066878
2004-01-09 02:00:00,149.6553497,32.75905583,42.65614496,19.41841883,29.36490972
2004-01-09 03:00:00,136.2806648,32.75905583,37.2237994,12.76204268,28.11915066
2004-01-09 04:00:00,134.7515884,32.75905583,35.7006363,12.76204268,28.11915066
2004-01-09 05:00:00,143.2032019,32.75905583,37.55846979,12.76204268,28.11915066
2004-01-09 06:00:00,179.6353148,32.75905583,46.34300541,25.52408536,30.61066878
2004-01-09 07:00:00,307.4052284,34.66651117,74.38213116,51.04817071,78.1489453
2004-01-09 08:00:00,382.7858508,37.39580586,100.2394338,64.36092303,109.7086236
2004-01-09 09:00:00,329.7813713,37.33694864,96.10338943,51.04817071,80.7689616
2004-01-09 10:00:00,305.5888257,37.93934426,98.70753726,51.04817071,71.0224616
2004-01-09 11:00:00,259.7362355,38.02767388,101.5990198,32.18046151,65.72446216
2004-01-09 12:00:00,256.0814994,38.12062597,96.73544242,32.18046151,65.72446216
2004-01-09 13:00:00,255.9199538,38.28663696,96.60322239,32.18046151,65.72446216
2004-01-09 14:00:00,245.2451092,38.35087644,95.48619362,32.18046151,55.97796216
2004-01-09 15:00:00,245.0271391,38.316395,94.93936621,32.18046151,55.97796216
2004-01-09 16:00:00,246.158882,38.2573046,96.05809968,32.18046151,55.97796216
2004-01-09 17:00:00,280.0742193,37.93092577,101.1483221,32.18046151,60.91146216
