time,WQI,temperature,pH,oxygen,Conductivity,Turbidity,Permanganate,AmmoniaNitrogen,phosphorus,nitrogen
2022/06/21 8:00,1.060866667,30.96,7.29,7.33,152.03,9.12,6.2,0.025,0.139,2.085
2022/06/21 12:00,1.002666667,31.3,7.24,6.94,161.47,8.83,6.11,0.025,0.125,1.957
2022/06/21 16:00,1.051666667,31.4,7.39,8.04,158.79,10.25,6.35,0.025,0.123,1.952
2022/06/22 8:00,0.969466667,31.22,7.31,7.24,167.48,7.97,6.2,0.036,0.106,1.8
2022/06/22 12:00,0.935,31.59,7.23,6.85,164.27,8.49,6.12,0.051,0.106,1.704
2022/06/22 20:00,0.995866667,31.74,7.7,9,168.69,8.9,6.62,0.025,0.101,1.546
2022/06/23 4:00,0.915666667,31.15,7.23,7.08,164.2,8.16,6.17,0.025,0.095,1.634
2022/06/23 8:00,0.846066667,31.39,7.2,6.41,169.22,6.49,5.69,0.034,0.083,1.551
2022/06/23 12:00,0.924,32,7.26,6.82,158.76,10.27,6.09,0.028,0.101,1.708
2022/06/23 16:00,0.9988,31.65,7.43,8.69,159.61,11.96,6.09,0.028,0.101,1.708
2022/06/23 20:00,1.048133333,32.09,7.57,9.51,168.55,8.72,6.7,0.025,0.106,1.667
2022/06/27 8:00,0.834866667,31.89,7.26,5.99,150.71,8.83,6.29,0.025,0.095,1.428
2022/06/27 12:00,0.792933333,32.03,7.13,4.39,164.56,9.69,5.77,0.075,0.099,1.555
2022/06/27 16:00,1.091266667,33.26,8.42,10.65,140.87,14.27,7.46,0.025,0.111,1.503
2022/06/28 4:00,0.8674,31.91,7.38,6.94,146.5,10.08,6.27,0.029,0.087,1.44
2022/06/28 8:00,0.7836,32.02,7.27,5.81,163.16,9.28,5.94,0.041,0.086,1.295
2022/06/28 12:00,0.9396,32.63,7.56,8.34,159.97,10.26,6.72,0.025,0.1,1.385
2022/06/28 16:00,1.0506,32.63,7.96,10.65,147.75,12.03,6.72,0.026,0.112,1.417
2022/06/29 4:00,0.815466667,31.9,7.42,6.92,165.19,12.53,6.17,0.025,0.087,1.205
2022/06/29 8:00,0.757133333,32.14,7.25,5.42,163.19,11.07,5.8,0.042,0.081,1.288
2022/06/29 12:00,0.8202,32.87,7.33,6.47,151.6,12.7,6.15,0.025,0.093,1.292
2022/06/29 16:00,0.7758,32.75,7.16,5.08,152.98,13.41,6.06,0.064,0.091,1.334
2022/06/29 20:00,0.849666667,32.38,7.43,7.72,154.93,14.45,6.2,0.025,0.09,1.196
2022/06/30 4:00,0.759066667,32.13,7.31,6.32,135.11,12.98,5.84,0.025,0.08,1.133
2022/06/30 8:00,0.731466667,32.26,7.28,5.9,138.33,13.21,5.84,0.031,0.077,1.088
2022/06/30 12:00,0.823666667,33.12,7.42,7.19,156.79,15.06,6.2,0.033,0.085,1.189
2022/06/30 16:00,0.814333333,32.14,7.5,7.06,140.47,13.73,6.49,0.025,0.079,1.158
2022/06/30 20:00,0.7368,32.13,7.26,5.36,132.33,16.15,5.94,0.049,0.076,1.193
2022/07/01 0:00,0.8208,32.13,7.63,7.46,147.82,17.52,5.94,0.049,0.076,1.193
2022/07/01 4:00,0.7192,31.77,7.32,5.47,156.07,16.63,5.79,0.036,0.076,1.121
2022/07/01 8:00,0.673066667,31.89,7.14,3.9,155.46,21.69,5.66,0.08,0.079,1.167
2022/07/01 12:00,0.8372,32.14,7.26,6.15,148.94,12.71,6.06,0.026,0.09,1.47
2022/07/01 16:00,0.928,32.52,7.54,8.13,145.04,12.54,6.63,0.025,0.096,1.404
2022/07/01 20:00,0.916,32.01,7.56,8.11,151.97,12.25,6.63,0.025,0.097,1.343
2022/07/02 4:00,0.785,31.15,7.2,4.94,155.57,11.8,5.82,0.045,0.096,1.442
2022/07/02 8:00,0.746533333,30.91,7.16,4.41,158.39,12.26,5.53,0.065,0.09,1.414
2022/07/02 16:00,0.786133333,29.85,7.29,5.4,153.85,11.21,5.53,0.065,0.09,1.414
2022/07/02 20:00,0.851933333,29.34,7.24,4.77,167.29,13.97,7.27,0.069,0.094,1.555
2022/07/03 4:00,0.848333333,28.84,7.09,4.1,170.5,20.12,5.35,0.162,0.117,1.783
2022/07/03 8:00,1.093266667,28.12,7.15,5.05,164.57,48.15,6.98,0.147,0.188,2.206
2022/07/03 12:00,1.166266667,27.87,7.02,4.61,143.42,57.37,6.98,0.375,0.22,2.271
2022/07/03 16:00,1.189133333,28.01,6.98,4.66,126.67,65.54,7.3,0.333,0.256,2.184
2022/07/03 20:00,1.273933333,27.64,6.94,4.69,129.04,77.46,7.3,0.284,0.258,2.641
2022/07/04 4:00,1.409533333,27.27,6.91,5.05,118.13,115.74,8.53,0.245,0.325,2.746
2022/07/04 8:00,1.4388,27.39,6.87,5.22,117.08,143.27,8.79,0.281,0.323,2.789
2022/07/04 12:00,1.503466667,27.03,6.85,6.78,105.19,157.92,7.76,0.293,0.291,3.12
2022/07/04 16:00,1.414866667,27.03,6.85,5.54,106.8,133.32,7.76,0.268,0.271,3.05
2022/07/04 20:00,1.380066667,27.04,6.86,5.61,105.17,116.97,7.31,0.246,0.256,3.034
2022/07/05 0:00,1.360466667,27,6.85,5.47,107.49,88.62,6.89,0.246,0.256,3.034
2022/07/05 12:00,0.8138,34.72,6.72,1.63,122.87,32.74,5.13,0.127,0.167,1.926
2022/07/05 16:00,0.9942,29.07,6.99,6.14,129.7,57.97,5.13,0.127,0.167,1.926
2022/07/06 8:00,0.967333333,28.36,6.89,4.71,138.1,27.29,5.05,0.273,0.138,2.09
2022/07/06 12:00,1.184266667,28.48,6.9,4.75,120.56,49.85,5.54,0.268,0.201,2.775
2022/07/06 16:00,1.1618,28.48,6.93,4.99,126.22,43.14,5.52,0.243,0.188,2.708
2022/07/06 20:00,1.0646,28.57,7.01,5.5,130.31,28.22,5.34,0.206,0.156,2.347
2022/07/07 0:00,1.0618,28.73,7.03,5.43,140.15,20.27,5.34,0.206,0.156,2.347
2022/07/07 4:00,1.0614,28.63,7.01,7.29,151.3,21.15,5.13,0.272,0.139,2.027
2022/07/07 8:00,0.9756,28.48,7,4.03,156.94,21.1,5.13,0.373,0.143,2.129
2022/07/07 12:00,1.046866667,28.96,7.03,4.46,144.94,27.36,5.45,0.299,0.168,2.295
2022/07/07 16:00,1.048866667,29.2,7.04,5.17,146.04,29.54,5.63,0.221,0.173,2.186
2022/07/07 20:00,1.208866667,28.6,6.95,5.36,137.99,49.88,6.02,0.193,0.212,2.716
2022/07/08 4:00,1.156,27.99,6.97,5.55,128.42,56.58,5.7,0.23,0.195,2.515
2022/07/08 8:00,1.133866667,28.36,6.97,5.78,129.79,50.46,5.69,0.204,0.186,2.431
2022/07/08 12:00,1.135266667,28.63,6.98,5.9,125.26,52.5,5.69,0.188,0.189,2.415
2022/07/08 16:00,1.113533333,28.49,7,6.05,126.73,44.68,5.65,0.175,0.18,2.341
2022/07/08 20:00,1.024,28.36,6.96,5.47,126.45,35.27,5.49,0.163,0.156,2.168
2022/07/09 4:00,1.013533333,28.48,6.9,4.7,126.24,27.86,5.26,0.135,0.164,2.296
2022/07/09 8:00,1.0914,28.84,6.92,4.81,122.32,28.32,5.37,0.102,0.186,2.568
2022/07/09 12:00,1.04,29.08,6.95,4.94,126.65,29.3,5.22,0.091,0.175,2.376
2022/07/09 20:00,1.015666667,29.07,6.98,5.32,126.38,24.98,5.36,0.082,0.165,2.214
2022/07/10 0:00,0.930333333,29.08,6.96,5,129.49,24.72,5.23,0.061,0.15,1.969
2022/07/10 4:00,0.9808,29.33,6.93,4.74,127.12,22.77,5.34,0.05,0.162,2.206
2022/07/10 8:00,0.928666667,29.81,6.95,4.64,133.47,22.94,5.12,0.067,0.151,2.04
2022/07/10 12:00,0.948666667,30.46,6.93,4.12,136.86,23.26,5.09,0.103,0.156,2.188
2022/07/10 16:00,1.024666667,31.28,7,5.12,133.21,22.61,5.57,0.064,0.169,2.262
2022/07/10 20:00,0.932933333,30.42,7.03,5.18,144.65,15.1,5.23,0.059,0.147,1.963
2022/07/11 4:00,0.942,30.12,6.95,4.18,142.16,18.05,5.31,0.036,0.158,2.163
2022/07/11 8:00,0.939866667,30.42,6.97,4.48,142.86,18.11,5.06,0.033,0.152,2.167
2022/07/11 12:00,1.0058,31.02,7.09,6.38,141.63,15.08,5.52,0.025,0.156,2.028
2022/07/11 16:00,1.013733333,31.65,7.16,7.18,146.5,15.48,5.62,0.025,0.152,1.911
2022/07/12 4:00,0.910266667,30.78,7.11,6.25,151.16,14.62,5.54,0.025,0.134,1.683
2022/07/12 8:00,1.005466667,30.91,7.06,5.88,137.35,19.49,5.54,0.025,0.157,2.118
2022/07/12 12:00,0.979733333,31.88,7.13,6.5,145.02,15,5.35,0.025,0.144,1.962
2022/07/12 16:00,1.101533333,32.38,7.36,9.19,142.55,13.19,5.35,0.025,0.153,1.988
2022/07/12 20:00,1.036866667,31.54,7.45,9.49,154.39,11.74,6.11,0.025,0.126,1.613
2022/07/13 4:00,0.938733333,31.15,7.14,6.34,148.08,12.39,5.59,0.025,0.132,1.809
2022/07/13 8:00,0.986,31.4,7.16,6.7,144,13.53,5.4,0.025,0.139,1.97
2022/07/13 12:00,1.130133333,32.63,7.4,9.09,142.63,13.11,5.83,0.025,0.155,2.061
2022/07/13 16:00,1.025533333,32.63,7.33,8.13,139.84,10.55,5.83,0.025,0.138,1.815
2022/07/13 20:00,1.053066667,32.13,7.78,10.35,151.94,11.01,6.08,0.025,0.123,1.542
2022/07/14 0:00,1.004266667,31.85,7.53,9.13,154.67,10.85,6.08,0.025,0.123,1.542
2022/07/14 4:00,0.912666667,31.54,7.32,7.5,150.99,10.18,5.63,0.025,0.116,1.52
2022/07/14 8:00,0.879733333,31.77,7.23,6.75,151.07,10.52,5.44,0.025,0.113,1.552
2022/07/14 12:00,0.892133333,32.35,7.17,6.14,145.81,12.69,5.41,0.025,0.123,1.691
2022/07/14 16:00,1.122266667,33.37,7.81,10.82,141.81,11.41,6.41,0.025,0.138,1.664
2022/07/14 20:00,1.0062,32.39,7.65,9.53,154.04,11.04,5.94,0.025,0.114,1.54
2022/07/15 4:00,0.864,31.75,7.18,5.36,163.6,14.29,5.52,0.035,0.119,1.698
2022/07/15 8:00,0.839666667,32.15,7.13,4.64,160.64,11.42,5.39,0.042,0.125,1.705
2022/07/15 12:00,0.8826,32.75,7.16,5.62,154.83,13.38,5.52,0.04,0.125,1.704
2022/07/15 16:00,0.9344,32.16,7.25,7.35,136.09,15.88,5.61,0.032,0.128,1.595
2022/07/16 0:00,0.845466667,31.53,7.1,6.01,128.49,15.11,5.15,0.031,0.122,1.526
2022/07/16 4:00,0.834266667,31.4,7.04,6.61,126.81,15.69,4.88,0.035,0.122,1.391
2022/07/16 8:00,0.878466667,31.4,7,6.15,124.67,21.58,5.21,0.042,0.133,1.587
2022/07/16 12:00,1.038866667,32.88,7.44,8.35,118.88,18.26,6.32,0.025,0.143,1.731
2022/07/16 16:00,1.0696,33.5,7.77,9.38,118.11,20.46,6.42,0.025,0.141,1.672
2022/07/16 20:00,1.101666667,32.87,7.9,9.46,119.72,19.44,6.56,0.025,0.145,1.773
2022/07/17 0:00,0.966533333,32.14,7.37,7.85,122.85,15.77,5.86,0.025,0.133,1.596
2022/07/17 4:00,0.883466667,31.69,7.13,6.13,129.43,15.69,5.63,0.025,0.132,1.568
2022/07/17 8:00,0.8938,31.89,7.05,5.47,129.8,15.88,5.52,0.049,0.135,1.731
2022/07/17 12:00,1.156666667,33.15,7.48,9.76,128.37,16.89,7.01,0.025,0.157,1.853
2022/07/17 16:00,1.124,33.1,7.64,10.29,126.17,16.11,6.87,0.025,0.148,1.652
2022/07/18 8:00,0.796466667,32.02,7.13,6.12,126.95,12.22,5.39,0.025,0.116,1.255
2022/07/18 16:00,1.1532,34.12,8.4,13.98,122.8,16.89,5.73,0.025,0.129,1.345
2022/07/19 4:00,0.902533333,32.13,7.32,7.49,128.17,11.78,6.07,0.025,0.123,1.363
2022/07/19 8:00,0.856066667,31.4,7.4,7.79,131.28,10.79,5.99,0.025,0.117,1.114
2022/07/19 12:00,0.842733333,32.01,7.3,7.12,137.03,11.75,5.74,0.025,0.121,1.203
2022/07/19 20:00,0.8392,31.89,7.25,6.9,141.15,13.15,5.73,0.025,0.118,1.246
2022/07/20 4:00,0.807933333,31.52,7.1,4.71,160.43,14.39,5.44,0.041,0.118,1.56
2022/07/20 8:00,0.850066667,31.77,7.08,4.45,162.95,14.16,5.51,0.093,0.122,1.739
2022/07/20 12:00,0.886866667,31.89,7.07,4.25,160.13,14.58,5.72,0.132,0.132,1.839
2022/07/20 16:00,0.8718,32.01,7.03,3.89,155.07,16.82,5.7,0.148,0.133,1.818
2022/07/20 20:00,0.913333333,31.64,7.12,5.46,147.6,15.98,6.04,0.055,0.13,1.763
2022/07/21 4:00,0.788733333,31.03,6.97,3.74,144.47,14.34,5.53,0.101,0.12,1.573
2022/07/21 8:00,0.848266667,31.64,7,4.39,137.03,15.3,5.81,0.052,0.125,1.718
2022/07/21 16:00,0.909533333,32.13,7.02,5.21,139.58,21.8,5.68,0.067,0.132,1.832
2022/07/22 8:00,0.814466667,31.64,7.04,5.41,137.35,13.99,5.33,0.029,0.11,1.523
2022/07/22 12:00,0.884466667,32.14,7.12,6.14,135.8,16.01,5.63,0.025,0.121,1.626
2022/07/22 20:00,0.991333333,32.51,7.61,9.97,132.82,12.42,5.86,0.025,0.11,1.411
2022/07/23 8:00,0.891533333,32.24,7.39,8.24,136.7,11.29,5.35,0.025,0.101,1.388
2022/07/23 12:00,1.137866667,33.63,8.15,13.85,135.48,9.77,6.05,0.025,0.114,1.316
2022/07/23 16:00,1.395066667,35.37,9.26,20.28,126.11,12.94,6.05,0.025,0.114,1.316
2022/07/24 4:00,0.9868,32.63,8.19,9.79,133.43,10.28,6.03,0.025,0.106,1.416
2022/07/24 8:00,0.9468,32.87,7.83,8.79,138.74,9.34,6.03,0.025,0.106,1.416
2022/07/24 12:00,0.996533333,33.99,8.6,9.31,140.98,13.61,6.61,0.025,0.114,1.424
2022/07/25 0:00,0.950133333,33.24,8.74,9.4,142,9.54,6.07,0.025,0.1,1.334
2022/07/25 8:00,0.847333333,33.11,7.69,7.75,147.51,8.5,5.5,0.045,0.086,1.295
2022/07/25 12:00,0.931,34.37,8.54,9.72,145.35,7.86,6.09,0.037,0.097,1.174
2022/07/25 20:00,1.149933333,33.62,8.48,10.5,145.04,10.88,8.02,0.025,0.146,1.558
2022/07/26 0:00,0.891533333,33.12,7.57,7.27,151.83,10.13,6.46,0.025,0.116,1.322
2022/07/26 4:00,0.835866667,32.63,7.21,6.5,155.22,12.4,5.48,0.05,0.105,1.391
2022/07/26 8:00,0.809266667,32.97,7.13,5.39,158.32,12.6,5.42,0.09,0.105,1.45
2022/07/26 12:00,0.916333333,34.49,7.63,7.6,149.61,9.33,6.19,0.025,0.117,1.42
2022/07/26 16:00,1.005066667,35.12,8.33,9.12,148.91,12.64,6.83,0.025,0.128,1.398
2022/07/26 20:00,0.985866667,33.74,8.09,8.64,141.04,9.4,6.83,0.025,0.128,1.398
2022/07/27 8:00,0.8276,33.74,7.4,5.94,154.94,8.78,5.73,0.058,0.106,1.407
2022/07/27 12:00,0.7978,34.24,7.29,5.05,156.36,10.08,5.73,0.087,0.106,1.407
2022/07/27 20:00,0.907866667,34.12,8.1,8.3,158.05,9.71,6.29,0.025,0.111,1.251
2022/07/28 4:00,0.739533333,32.88,7.15,3.93,146.32,15.56,5.71,0.063,0.114,1.327
2022/07/28 8:00,0.762333333,33.37,7.18,4.5,138.92,13.51,5.71,0.063,0.114,1.327
2022/07/29 16:00,1.0174,35.12,8.44,9.77,141.08,12.55,7.11,0.031,0.121,1.312
2022/07/29 20:00,0.8794,33.98,7.53,6.32,143.94,11.27,7.11,0.031,0.121,1.312
2022/07/30 4:00,0.7562,33.61,7.33,5.38,140.9,10.37,5.79,0.072,0.101,1.163
2022/07/30 8:00,0.7096,33.61,7.15,3.78,143.5,11.72,5.37,0.117,0.099,1.285
2022/07/30 12:00,0.826933333,34.37,7.47,6.53,140.01,11.4,6.19,0.057,0.108,1.2
2022/07/30 16:00,0.891533333,34.49,7.74,7.82,137.7,14.34,6.49,0.037,0.115,1.2
2022/07/30 20:00,0.740533333,33.4,7.36,5.34,136.44,11.18,5.71,0.062,0.102,1.111
2022/07/31 0:00,0.703066667,33.26,7.25,4.53,135.19,11.17,5.57,0.075,0.102,1.096
2022/07/31 4:00,0.6646,33,7.13,3.32,136.73,11.83,5.43,0.114,0.104,1.12
2022/07/31 8:00,0.6686,33.13,7.12,3.29,133.98,13.55,5.43,0.101,0.103,1.164
2022/07/31 12:00,0.780066667,34.12,7.26,5.26,130.54,15.12,5.96,0.071,0.114,1.214
2022/07/31 16:00,0.9092,34.87,7.75,9.04,128.43,14.05,6.15,0.048,0.112,1.105
2022/07/31 20:00,0.8142,33.63,7.61,7.4,130.76,12.02,6,0.035,0.102,1.046
2022/08/01 0:00,0.7646,33.25,7.34,6.16,130.81,11.21,6,0.035,0.102,1.046
2022/08/01 4:00,0.7658,33,7.42,6.61,131.77,10.27,5.73,0.025,0.102,1.017
2022/08/01 8:00,0.7286,33.25,7.16,4.29,133.41,11.9,5.64,0.061,0.104,1.264
2022/08/01 12:00,0.7902,33.74,7.33,5.92,135.1,12.09,5.82,0.041,0.11,1.206
2022/08/01 16:00,0.950466667,34.62,7.86,9.24,134.52,11.77,6.47,0.029,0.116,1.217
2022/08/01 20:00,0.831466667,33.61,7.64,7.6,134.93,10.57,5.99,0.026,0.107,1.078
2022/08/02 0:00,0.797533333,33.25,7.41,5.84,138.03,12.03,5.77,0.038,0.11,1.27
2022/08/02 4:00,0.7442,33.13,7.48,6.22,138.86,10.14,5.64,0.025,0.101,1.007
2022/08/02 8:00,0.702466667,33.25,7.3,4.65,137.41,10.58,5.36,0.039,0.1,1.15
2022/08/02 12:00,0.6878,33.74,7.3,4.48,139.56,11.17,5.4,0.044,0.102,1.089
2022/08/02 16:00,0.8742,35.12,8.04,8.57,138.16,9.92,6.12,0.025,0.112,1.052
2022/08/02 20:00,0.884866667,34.24,8.26,9.1,138.83,10.26,6.17,0.025,0.112,0.991
2022/08/03 0:00,0.656066667,33.26,7.21,3.38,139.73,10.3,6.17,0.025,0.112,0.991
2022/08/03 4:00,0.664933333,33.24,7.32,3.87,144.24,10.75,5.26,0.039,0.1,1.135
2022/08/03 8:00,0.645333333,33.25,7.33,3.86,145.64,9.72,5.26,0.031,0.097,1.062
2022/08/03 12:00,0.770733333,34.25,7.38,6.21,142.72,10.4,5.59,0.029,0.101,1.146
2022/08/03 16:00,1.291933333,35.75,8.96,16.8,135.46,15,7.27,0.025,0.124,1.243
2022/08/03 20:00,1.069133333,35,9.14,11.72,136.7,10.93,7.15,0.025,0.124,1.165
2022/08/04 0:00,0.856733333,32.72,7.46,6.41,146.27,9.54,7.15,0.025,0.124,1.165
2022/08/04 4:00,0.7996,33.13,7.52,6.67,151.78,8.78,5.64,0.048,0.102,1.166
2022/08/04 8:00,0.742066667,32.75,7.15,4.67,151.81,9.39,5.3,0.13,0.099,1.268
2022/08/04 12:00,0.812133333,32.02,7.13,5.53,147.98,11.32,5.44,0.145,0.112,1.343
2022/08/04 16:00,0.8246,32.76,7.21,5.3,143.17,14.91,5.82,0.099,0.114,1.424
2022/08/04 20:00,0.793466667,32.39,7.16,4.54,145.86,13.37,5.66,0.119,0.112,1.437
2022/08/05 0:00,0.768266667,32.23,7.13,3.91,151.58,11.87,5.66,0.119,0.112,1.437
2022/08/05 4:00,0.729666667,32,7.05,2.84,153.53,12.7,5.15,0.215,0.107,1.472
2022/08/05 8:00,0.796066667,31.9,7.03,2.57,151.97,14.93,5.39,0.225,0.116,1.763
2022/08/05 12:00,0.840266667,31.77,7.1,3.46,153.35,11.48,5.54,0.213,0.118,1.783
2022/08/05 16:00,0.901666667,31.15,6.99,2.7,147.38,22.27,5.84,0.255,0.137,2.055
2022/08/05 20:00,0.809866667,31.28,6.92,2.31,156.06,20.03,5.39,0.25,0.122,1.829
2022/08/06 0:00,0.807466667,31.05,6.93,2.25,156.02,12.06,5.39,0.25,0.122,1.829
2022/08/06 4:00,0.922066667,30.78,6.95,2.59,159.51,16.91,5.81,0.348,0.13,2.126
2022/08/06 8:00,0.938466667,30.18,6.98,3,157.08,19.44,5.81,0.348,0.13,2.126
2022/08/06 16:00,0.986333333,30.42,7.01,4,143.26,16.85,6.22,0.291,0.135,2.129
2022/08/06 20:00,0.944933333,30.07,6.98,3.52,140.16,14.94,5.98,0.328,0.13,2.046
2022/08/07 0:00,0.926533333,29.93,6.94,3.06,139.66,17.27,5.98,0.328,0.13,2.046
2022/08/07 4:00,0.966933333,29.7,6.93,2.97,139.09,15.81,6.04,0.367,0.136,2.187
2022/08/07 8:00,0.924933333,30.18,6.95,3.13,139.39,18.63,5.62,0.354,0.125,2.083
2022/08/07 12:00,0.968266667,31.05,7.04,4.23,139.42,16.16,5.87,0.29,0.125,2.102
2022/08/07 16:00,1.0116,30.3,6.98,3.36,139.69,20.12,6,0.306,0.14,2.38
2022/08/07 20:00,0.9532,30.55,7.01,4.03,139.19,15.94,5.88,0.254,0.125,2.101
2022/08/08 0:00,0.93,30.3,6.98,3.45,138.36,14.91,5.88,0.254,0.125,2.101
2022/08/08 4:00,0.947,29.93,6.93,2.83,138.61,17.28,5.91,0.295,0.129,2.244
2022/08/08 8:00,0.9482,30.42,6.97,3.4,138.59,16.41,5.79,0.239,0.124,2.237
2022/08/08 12:00,1.007666667,31.4,7.02,3.93,139.27,16.32,6.05,0.191,0.13,2.403
2022/08/08 16:00,0.970866667,30.92,7.07,4.76,128.2,14.61,5.72,0.202,0.123,2.132
2022/08/08 20:00,0.926466667,30.78,7.13,5.19,140.22,12.14,5.72,0.165,0.113,1.911
2022/08/09 0:00,0.861666667,30.43,7.01,3.57,139.36,14.24,5.72,0.165,0.113,1.911
2022/08/09 4:00,0.855133333,30.2,6.94,2.58,139.13,14.93,5.47,0.235,0.119,2.018
2022/08/09 8:00,0.978466667,30.42,6.96,2.97,142.16,19.97,5.75,0.245,0.132,2.435
2022/08/09 12:00,0.9754,31.64,7.16,5.33,141.27,11.78,5.82,0.196,0.118,2.055
2022/08/09 16:00,1.030466667,31.77,7.24,6.25,146.01,13.9,6.02,0.182,0.118,2.127
2022/08/09 20:00,0.981066667,31.03,7.16,5.36,147.3,14.05,5.87,0.212,0.119,2.048
2022/08/10 0:00,0.971933333,30.43,7.1,4.7,150.01,12.83,5.8,0.211,0.121,2.137
2022/08/10 4:00,0.967266667,30.17,7.06,4.07,148.82,12.7,5.78,0.214,0.123,2.23
2022/08/10 8:00,0.973333333,29.49,7.02,3.43,148.57,15.85,5.89,0.22,0.13,2.329
2022/08/10 12:00,0.952466667,29.58,7.04,3.46,151.36,14.32,5.78,0.241,0.125,2.241
2022/08/10 16:00,0.914933333,29.69,7.05,3.31,151.45,14.19,5.77,0.238,0.12,2.113
2022/08/10 20:00,0.9334,29.57,7.03,3.17,152.29,13.55,5.73,0.215,0.125,2.238
2022/08/11 0:00,0.9204,29.57,7.01,2.74,156.34,16.45,5.82,0.258,0.13,2.176
2022/08/11 4:00,0.997266667,29.11,6.98,2.33,152.73,19.36,5.87,0.259,0.144,2.563
2022/08/11 8:00,0.990333333,29.2,6.98,1.96,161.54,24.6,5.8,0.357,0.144,2.516
2022/08/11 12:00,1.2692,29.85,7.08,2.7,160.6,57.72,6.75,0.457,0.214,3.154
2022/08/11 16:00,1.366533333,29.81,7.07,2.64,155.59,51.03,6.88,0.67,0.225,3.363
2022/08/11 20:00,1.386466667,29.08,6.98,2.49,141.74,73.4,7.37,0.559,0.263,3.332
2022/08/12 0:00,1.336866667,29.08,6.92,2.7,126.99,84.79,7.7,0.382,0.284,3.059
2022/08/12 4:00,1.3458,28.72,6.86,2.37,123.82,79.74,7.5,0.453,0.279,3.157
2022/08/12 8:00,1.237066667,29.08,6.88,2.75,116.95,86.7,6.62,0.385,0.239,2.952
2022/08/12 12:00,1.239466667,30.53,6.96,6.33,121.21,67.26,6.26,0.236,0.206,2.622
2022/08/12 16:00,1.133133333,30.54,7.01,5.71,118.78,54.42,6.01,0.155,0.192,2.407
2022/08/12 20:00,1.0604,29.45,7.06,6.21,126.39,40.61,5.73,0.113,0.167,2.157
2022/08/13 0:00,0.969733333,29.69,7.02,5.65,124.52,40.91,5.35,0.095,0.155,1.957
2022/08/13 4:00,1.188933333,29.21,6.9,5.49,115.8,67.04,6.16,0.165,0.209,2.61
2022/08/13 8:00,1.360533333,29.08,6.86,5.02,108.22,86.4,6.61,0.237,0.236,3.28
2022/08/13 12:00,1.5422,29.78,6.8,4.86,96.84,99.28,6.93,0.392,0.292,3.732
2022/08/13 16:00,1.523733333,29.09,6.78,5.18,94.15,98.46,6.67,0.377,0.282,3.684
2022/08/16 16:00,0.984266667,30.91,7.02,5.67,119.11,27.18,5.12,0.053,0.148,2.141
2022/08/16 20:00,0.902533333,30.54,7.04,6.18,121.25,22.58,4.99,0.028,0.123,1.802
2022/08/17 0:00,0.995,30.18,6.95,5.49,118.4,26.23,5.04,0.046,0.146,2.261
2022/08/17 4:00,1.0292,30.06,6.89,4.93,117.46,31.36,5.1,0.065,0.156,2.465
2022/08/17 8:00,0.933666667,30.54,6.94,5.29,116.2,25.14,4.94,0.031,0.134,2.086
2022/08/17 12:00,1.140533333,31.89,6.94,5.73,110.53,31.43,5.26,0.025,0.178,2.765
2022/08/17 16:00,1.110533333,31.85,7.05,6.46,114.57,27.92,5.41,0.025,0.164,2.514
2022/08/17 20:00,0.9884,31.4,7.07,6.63,117.69,24.79,5.16,0.025,0.138,2.041
2022/08/18 0:00,1.022933333,30.91,7.02,6.04,116.28,25.04,5.23,0.025,0.149,2.265
2022/08/18 4:00,0.999,30.79,6.92,4.88,120.81,25.56,5.13,0.025,0.157,2.354
2022/08/18 8:00,0.9628,30.3,7.07,6.36,118.06,21.94,5.01,0.025,0.135,2.007
2022/08/18 12:00,1.133066667,30.91,6.94,6,121.54,35.42,5.51,0.025,0.177,2.637
2022/08/18 16:00,1.104533333,31.77,7,5.77,112.5,35.91,5.41,0.025,0.168,2.602
2022/08/18 20:00,0.887666667,31.09,7.11,6.48,128.53,21.44,5.12,0.025,0.123,1.649
2022/08/19 0:00,0.926666667,31.04,6.98,6.19,138.25,28.06,5.12,0.025,0.129,1.872
2022/08/19 4:00,0.990066667,30.67,6.97,5.06,152.71,29.02,5.39,0.034,0.144,2.286
2022/08/19 8:00,0.980066667,30.42,7,4.81,156.81,54.62,5.39,0.034,0.144,2.286
2022/08/20 16:00,1.075533333,30.06,6.99,4.87,117.21,57.97,5.68,0.176,0.18,2.381
2022/08/20 20:00,1.055933333,29.57,6.96,5.06,118.18,50.38,5.5,0.175,0.17,2.326
2022/08/21 0:00,1.0306,29.36,6.98,5.15,118.1,51.11,5.46,0.15,0.163,2.248
2022/08/21 4:00,1.024866667,29.32,6.99,5.21,123.46,42.56,5.36,0.118,0.16,2.271
2022/08/21 8:00,0.969733333,29.32,6.99,5.23,122.48,43.53,5.29,0.125,0.142,2.086
2022/08/21 12:00,0.9858,30.54,7.06,5.6,120.59,36.66,5.4,0.085,0.153,2.059
2022/08/21 16:00,0.9626,30.79,7.09,5.66,115.22,40.61,5.43,0.066,0.151,1.955
2022/08/21 20:00,0.936133333,30.06,7.08,6.44,115.8,29.28,5.17,0.076,0.133,1.79
2022/08/22 0:00,0.919333333,29.93,7.04,6.02,116.23,27.13,5.17,0.076,0.133,1.79
2022/08/22 4:00,0.872266667,29.81,7.04,5.89,120.7,25.11,4.97,0.082,0.125,1.648
